Index,Reconstruction_Error,Anomaly_Score,Is_Anomaly,Severity,Date,Top_Problematic_Features
300,0.6371981438642473,0.914255064861357,False,Normal,2020-11-26,
301,0.6376438504676495,0.9148945669118986,False,Normal,2020-11-27,
302,0.6451140550446813,0.9256128535796591,False,Normal,2020-11-28,
303,0.6229222903051472,0.8937719991975516,False,Normal,2020-11-29,
304,0.6382730521968925,0.9157973486813046,False,Normal,2020-11-30,
305,0.6378057309886088,0.9151268338882146,False,Normal,2020-12-01,
306,0.6456666671271332,0.9264057441430579,False,Normal,2020-12-02,
307,0.643313369282096,0.9230292206947867,False,Normal,2020-12-03,
308,0.6484618506501089,0.9304162873590186,False,Normal,2020-12-04,
309,0.6338899370898504,0.9095084333335893,False,Normal,2020-12-05,
310,0.626738530803975,0.8992475600389931,False,Normal,2020-12-06,
311,0.6378567500028438,0.9152000362234971,False,Normal,2020-12-07,
312,0.6505883999103738,0.9334674708105017,False,Normal,2020-12-08,
313,0.658419296147697,0.9447032796657482,False,Normal,2020-12-09,
314,0.6578923012797308,0.943947144809058,False,Normal,2020-12-10,
315,0.6535429697309589,0.9377067022787152,False,Normal,2020-12-11,
316,0.6294115363450083,0.903082801679014,False,Normal,2020-12-12,
317,0.6277566749688995,0.9007083983488731,False,Normal,2020-12-13,
318,0.6289598395696132,0.9024347048999146,False,Normal,2020-12-14,
319,0.6390667914756224,0.9169362097447681,False,Normal,2020-12-15,
320,0.6244035512632822,0.8958973197848707,False,Normal,2020-12-16,
321,0.6219860788665419,0.8924287183707504,False,Normal,2020-12-17,
322,0.6349113141158391,0.9109739101685974,False,Normal,2020-12-18,
323,0.6395252956746731,0.9175940738491739,False,Normal,2020-12-19,
324,0.6398951949441124,0.9181248071600441,False,Normal,2020-12-20,
325,0.6322445735124751,0.9071476574922926,False,Normal,2020-12-21,
326,0.6271120882617665,0.8997835421366989,False,Normal,2020-12-22,
327,0.6405285554807276,0.9190335560069446,False,Normal,2020-12-23,
328,0.6591309415574452,0.9457243520378396,False,Normal,2020-12-24,
329,0.6564177180260403,0.9418314054252762,False,Normal,2020-12-25,
330,0.654279786250632,0.9387638902844733,False,Normal,2020-12-26,
331,0.6781837683563628,0.9730614426564647,False,Normal,2020-12-27,
332,0.6807693585044943,0.9767712602561348,False,Normal,2020-12-28,
333,0.7090958337923496,1.017414227833751,True,Low,2020-12-29,"WindSpeed (km/h), Pressure (hPa), Trihalomethanes"
334,0.7042168938623915,1.010413900564956,True,Low,2020-12-30,"WindSpeed (km/h), Pressure (hPa), Trihalomethanes"
335,0.679748124097278,0.9753059880512506,False,Normal,2020-12-31,
336,0.6959254958113372,0.9985173614178284,False,Normal,2021-01-01,
337,0.7064848147470042,1.01366792472593,True,Low,2021-01-02,"Pressure (hPa), WindSpeed (km/h), Organic_carbon"
338,0.7058030589122123,1.0126897380645918,True,Low,2021-01-03,"Pressure (hPa), WindSpeed (km/h), Organic_carbon"
339,0.7176643397061783,1.029708362720122,True,Low,2021-01-04,"WindSpeed (km/h), Pressure (hPa), Organic_carbon"
340,0.7263282950767308,1.0421394489615596,True,Low,2021-01-05,"Pressure (hPa), WindSpeed (km/h), Sulfate"
341,0.7180115376226289,1.0302065240168568,True,Low,2021-01-06,"Pressure (hPa), WindSpeed (km/h), Sulfate"
342,0.7123685883117185,1.0221099922897414,True,Low,2021-01-07,"Pressure (hPa), WindSpeed (km/h), Sulfate"
343,0.6927989177752178,0.9940313317067698,False,Normal,2021-01-08,
344,0.6862928878803006,0.9846964476666262,False,Normal,2021-01-09,
345,0.6785019097820886,0.973517913555843,False,Normal,2021-01-10,
346,0.7100478235017332,1.0187801474019118,True,Low,2021-01-11,"WindSpeed (km/h), Pressure (hPa), Organic_carbon"
347,0.7124013963833761,1.0221570654740721,True,Low,2021-01-12,"WindSpeed (km/h), Pressure (hPa), Organic_carbon"
348,0.7121366474025892,1.0217772023201506,True,Low,2021-01-13,"Pressure (hPa), WindSpeed (km/h), Organic_carbon"
349,0.7086211724583197,1.0167331813917464,True,Low,2021-01-14,"Pressure (hPa), WindSpeed (km/h), Organic_carbon"
350,0.702459248953837,1.007892022911439,True,Low,2021-01-15,"Pressure (hPa), WindSpeed (km/h), Organic_carbon"
351,0.7113168518919291,1.0206009556455662,True,Low,2021-01-16,"Pressure (hPa), WindSpeed (km/h), Organic_carbon"
352,0.6877747390240502,0.9868226150551996,False,Normal,2021-01-17,
353,0.6914168327877328,0.9920483092952258,False,Normal,2021-01-18,
354,0.6816265057620647,0.9780010994028929,False,Normal,2021-01-19,
355,0.6725287387894175,0.9649475781179295,False,Normal,2021-01-20,
356,0.660912049311853,0.9482798942992402,False,Normal,2021-01-21,
357,0.6409081076010815,0.9195781392762994,False,Normal,2021-01-22,
358,0.6303420027041347,0.904417839437215,False,Normal,2021-01-23,
359,0.6352683780747719,0.9114862273121377,False,Normal,2021-01-24,
360,0.6557703318296232,0.9409025324919587,False,Normal,2021-01-25,
361,0.6494402224572324,0.9318200600921841,False,Normal,2021-01-26,
362,0.6402967463468224,0.9187009551091003,False,Normal,2021-01-27,
363,0.6231173062146226,0.894051808994054,False,Normal,2021-01-28,
364,0.6327933350978263,0.9079350233433074,False,Normal,2021-01-29,
365,0.6300807173753428,0.9040429459483965,False,Normal,2021-01-30,
366,0.6175427607504032,0.8860534234462638,False,Normal,2021-01-31,
367,0.6373942743053624,0.9145364737933974,False,Normal,2021-02-01,
368,0.6521858874023997,0.935759553806507,False,Normal,2021-02-02,
369,0.6478389542986825,0.9295225525770534,False,Normal,2021-02-03,
370,0.6366338134592354,0.9134453607904874,False,Normal,2021-02-04,
371,0.6290675581432325,0.9025892600449026,False,Normal,2021-02-05,
372,0.6228654003893683,0.8936903732635446,False,Normal,2021-02-06,
373,0.6174088231676002,0.8858612491365423,False,Normal,2021-02-07,
374,0.6186919965079092,0.8877023526249457,False,Normal,2021-02-08,
375,0.6319293136097778,0.9066953210164819,False,Normal,2021-02-09,
376,0.6027267916277619,0.8647953972865233,False,Normal,2021-02-10,
377,0.6148691021037035,0.8822172447269857,False,Normal,2021-02-11,
378,0.6046434524652664,0.8675454317854989,False,Normal,2021-02-12,
379,0.6062092597285231,0.8697920598317572,False,Normal,2021-02-13,
380,0.6054630272176871,0.8687213617150638,False,Normal,2021-02-14,
381,0.6156997301261479,0.8834090339433356,False,Normal,2021-02-15,
382,0.6369140092695088,0.9138473871321554,False,Normal,2021-02-16,
383,0.6212254498042794,0.891337364010493,False,Normal,2021-02-17,
384,0.6164276660415411,0.88445348001392,False,Normal,2021-02-18,
385,0.6408433479817311,0.9194852218524813,False,Normal,2021-02-19,
386,0.6424091232031011,0.9217318039248811,False,Normal,2021-02-20,
387,0.657136901581825,0.9428632935667791,False,Normal,2021-02-21,
388,0.6576718431963244,0.943630830454905,False,Normal,2021-02-22,
389,0.6668894973108409,0.9568563664070817,False,Normal,2021-02-23,
390,0.6395814566086867,0.9176746538365197,False,Normal,2021-02-24,
391,0.6257605212614453,0.8978443070848681,False,Normal,2021-02-25,
392,0.6216255516037618,0.8919114320616309,False,Normal,2021-02-26,
393,0.615208074316489,0.8827036037432048,False,Normal,2021-02-27,
394,0.6280995464817649,0.9012003521002334,False,Normal,2021-02-28,
395,0.6291809223242376,0.902751915535437,False,Normal,2021-03-01,
396,0.6425649460576018,0.9219553793312446,False,Normal,2021-03-02,
397,0.6398431606862505,0.918050148148158,False,Normal,2021-03-03,
398,0.6219090977489645,0.892318265480513,False,Normal,2021-03-04,
399,0.6078225440111508,0.8721068081414569,False,Normal,2021-03-05,
400,0.605400445189771,0.8686315687102621,False,Normal,2021-03-06,
401,0.6277564190346854,0.9007080311331901,False,Normal,2021-03-07,
402,0.6467193327143208,0.9279161139612357,False,Normal,2021-03-08,
403,0.6592122726486308,0.9458410462918375,False,Normal,2021-03-09,
404,0.6483921843938385,0.9303163298681527,False,Normal,2021-03-10,
405,0.6506452869394004,0.9335490926025821,False,Normal,2021-03-11,
406,0.6557111126180782,0.9408175644728057,False,Normal,2021-03-12,
